model,metric,fold,score,path,best_model
GaussianProcessSk,r2,0,0.24471039179182105,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,-0.0007799854952865911,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.8077209803049047,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.6265593372176137,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.7414860953256359,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,16.279103239484208,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,14.552707688143949,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,13.755219740414674,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,14.24507917183828,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,14.40517495844527,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,r2,0,0.7388652386130148,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,r2,1,0.7647505539546716,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,r2,2,0.7817110124080145,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,r2,3,0.7773495650051737,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SupportVectorMachines,r2,4,0.7671808320912374,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,rsme,0,16.610386545022777,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,rsme,1,17.24802736183522,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,rsme,2,16.802494915833936,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,rsme,3,16.613745195930175,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,rsme,4,17.942191738330457,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,r2,0,0.713468971535035,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,r2,1,0.7186856328044082,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,r2,2,0.6935781983850392,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,r2,3,0.697634483606767,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
XGBoost,r2,4,0.6918381579207012,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,13.86306095123291,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,13.231914520263672,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,14.871188163757324,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,14.420100212097168,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,15.285591125488281,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,0.5300855918800763,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,0.5357871158832781,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,0.46730440962660674,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,0.48044731507705746,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,0.4848286730950348,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,0.607827635781402,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,0.6008487504999873,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,0.5944597652721832,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,0.5940382975308314,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,0.572295771469099,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.9703539913186958,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.971053348475982,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.9749995949635222,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.9781380406248967,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.9751458677487818,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,rsme,0,0.9842286248385191,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,rsme,1,0.8077974947725873,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,rsme,2,0.793195747671462,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,rsme,3,0.8451543757130937,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,rsme,4,0.7721295086387958,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,r2,0,0.9577686016280355,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,r2,1,0.958589539243899,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,r2,2,0.964839402722937,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,r2,3,0.9632112908216843,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RBF,r2,4,0.9665406750301868,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,rsme,0,2.412385733422228,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,rsme,1,2.393401709399225,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,rsme,2,2.426937542786079,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,rsme,3,2.3555761151005403,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,rsme,4,2.5365805762916387,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,r2,0,0.6981772899180024,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,r2,1,0.6915682553513013,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,r2,2,0.7026208463499123,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,r2,3,0.6895317608881614,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
RandomForest,r2,4,0.6832159774971931,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,1.2040590593569298,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,1.2212863763979889,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,1.251352380828089,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,1.2098416332733442,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,1.2447938902849498,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.9203860083805596,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.9281326538046379,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.9170599172819407,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.9260474389996299,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.914528472454881,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,0.8452135858889717,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,0.8128487035206439,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,0.8369608087860848,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,0.8273980129087957,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,0.7615126843677622,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,r2,0,0.9629114608276501,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,0.965700142268653,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.9654698312151498,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.9659929522657789,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.9649445793436507,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,1.3946769058231405,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,1.4962106385442813,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,1.7463253443124673,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,1.6502359660952082,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,1.6173845117936845,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,r2,0,0.9074546699047153,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,r2,1,0.8981038020018606,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,r2,2,0.8878452997989081,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,r2,3,0.8889386373995235,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SupportVectorMachines,r2,4,0.8933742310624097,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,rsme,0,1.4443488266044637,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,rsme,1,1.5002736818262312,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,rsme,2,1.5672901510743118,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,rsme,3,1.4741483133479996,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,rsme,4,1.6168622908297647,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,r2,0,0.8743142499042993,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,r2,1,0.8854398087303603,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,r2,2,0.8810533284546221,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,r2,3,0.883818003804127,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
XGBoost,r2,4,0.8773456146020882,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,4.830456733703613,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,5.053581714630127,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,5.071479797363281,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,5.151562690734863,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,4.5556840896606445,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,0.0825973523992965,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,-0.05616044255024037,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,-0.0897294151412117,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,-0.18358230807019987,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,0.10779507469355248,../data/cardiac/cardiac5/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,32.45263749796098,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,rsme,1,29.379570944129938,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,rsme,2,29.803768960281825,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,rsme,3,32.23857197092839,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,rsme,4,32.76230080956516,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,r2,0,0.06303146863321465,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,r2,1,0.18247396686273246,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,r2,2,0.22521224045195543,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,r2,3,0.07932456637951521,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,r2,4,0.06917478259910312,../data/cardiac/cardiac6/processed,RBF
RBF,rsme,0,14.066024239902674,../data/cardiac/cardiac6/processed,RBF
RBF,rsme,1,14.18144466381439,../data/cardiac/cardiac6/processed,RBF
RBF,rsme,2,13.415622613054671,../data/cardiac/cardiac6/processed,RBF
RBF,rsme,3,15.08107732543144,../data/cardiac/cardiac6/processed,RBF
RBF,rsme,4,13.494384740849721,../data/cardiac/cardiac6/processed,RBF
RBF,r2,0,0.8708585067165826,../data/cardiac/cardiac6/processed,RBF
RBF,r2,1,0.8664544632631171,../data/cardiac/cardiac6/processed,RBF
RBF,r2,2,0.8691736437975985,../data/cardiac/cardiac6/processed,RBF
RBF,r2,3,0.8632134662750628,../data/cardiac/cardiac6/processed,RBF
RBF,r2,4,0.8888905777930225,../data/cardiac/cardiac6/processed,RBF
RandomForest,rsme,0,21.33213477810429,../data/cardiac/cardiac6/processed,RBF
RandomForest,rsme,1,23.352642062839102,../data/cardiac/cardiac6/processed,RBF
RandomForest,rsme,2,20.147397306506257,../data/cardiac/cardiac6/processed,RBF
RandomForest,rsme,3,23.82054268256804,../data/cardiac/cardiac6/processed,RBF
RandomForest,rsme,4,22.47319862905305,../data/cardiac/cardiac6/processed,RBF
RandomForest,r2,0,0.5119241981101563,../data/cardiac/cardiac6/processed,RBF
RandomForest,r2,1,0.5213647091401443,../data/cardiac/cardiac6/processed,RBF
RandomForest,r2,2,0.5007215360933672,../data/cardiac/cardiac6/processed,RBF
RandomForest,r2,3,0.5289611181634106,../data/cardiac/cardiac6/processed,RBF
RandomForest,r2,4,0.5743448520325982,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,rsme,0,17.477094855617374,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,rsme,1,17.3106021599904,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,rsme,2,19.18814579852421,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,rsme,3,17.302670992245773,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,rsme,4,17.734399002722405,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,r2,0,0.7465526654967691,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,r2,1,0.7550876220630182,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,r2,2,0.7765727865736425,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,r2,3,0.7715503653306302,../data/cardiac/cardiac6/processed,RBF
GradientBoosting,r2,4,0.7700534319735889,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,rsme,0,15.056893418250272,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,rsme,1,13.527634603781317,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,rsme,2,14.798402271178825,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,rsme,3,13.883849685301243,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,rsme,4,14.6270827594681,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,r2,0,0.8542615047123021,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,r2,1,0.8651101930810347,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,r2,2,0.8386981904473594,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,r2,3,0.8507996667495735,../data/cardiac/cardiac6/processed,RBF
GaussianProcessSk,r2,4,0.8352022874520099,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,rsme,0,18.72953021963721,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,rsme,1,19.315476533238613,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,rsme,2,17.660089747905072,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,rsme,3,17.723959378226237,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,rsme,4,18.337518520446164,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,r2,0,0.7253240792691469,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,r2,1,0.7289089320598582,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,r2,2,0.7450468643488096,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,r2,3,0.7452275358366308,../data/cardiac/cardiac6/processed,RBF
SupportVectorMachines,r2,4,0.7429087939486384,../data/cardiac/cardiac6/processed,RBF
XGBoost,rsme,0,19.485250124405745,../data/cardiac/cardiac6/processed,RBF
XGBoost,rsme,1,20.100417618058636,../data/cardiac/cardiac6/processed,RBF
XGBoost,rsme,2,20.477020723842934,../data/cardiac/cardiac6/processed,RBF
XGBoost,rsme,3,21.262702582203893,../data/cardiac/cardiac6/processed,RBF
XGBoost,rsme,4,19.55388987189373,../data/cardiac/cardiac6/processed,RBF
XGBoost,r2,0,0.6780753108881065,../data/cardiac/cardiac6/processed,RBF
XGBoost,r2,1,0.6871611410155777,../data/cardiac/cardiac6/processed,RBF
XGBoost,r2,2,0.6719222735298295,../data/cardiac/cardiac6/processed,RBF
XGBoost,r2,3,0.687938724609931,../data/cardiac/cardiac6/processed,RBF
XGBoost,r2,4,0.6878165477996253,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,rsme,0,46.36129379272461,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,rsme,1,41.3708610534668,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,rsme,2,43.89499282836914,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,rsme,3,44.336158752441406,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,rsme,4,42.345645904541016,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,r2,0,-6.3325103737326565,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,r2,1,-4.297384113895667,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,r2,2,-5.945720860609119,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,r2,3,-6.761122002619662,../data/cardiac/cardiac6/processed,RBF
NeuralNetSk,r2,4,-5.250109940981132,../data/cardiac/cardiac6/processed,RBF
SecondOrderPolynomial,rsme,0,2.158182032152766,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,2.0356128707226246,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,1.984322804323697,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,2.4349940228418503,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,2.2543731161869904,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.9296884573374413,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.9348425461207569,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.9565395794882515,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.9180654528666645,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.9050610858953535,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,rsme,0,2.507356072187231,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,rsme,1,3.0385189739568688,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,rsme,2,2.0926683509446034,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,rsme,3,2.14150898449538,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,rsme,4,2.2630652037577472,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,r2,0,0.9233965166181767,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,r2,1,0.8757057068623745,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,r2,2,0.9459876994010092,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,r2,3,0.9272797190696545,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RBF,r2,4,0.9243487388114601,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,rsme,0,3.415613278422342,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,rsme,1,5.7081143591370465,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,rsme,2,4.731058928259355,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,rsme,3,5.640540786931186,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,rsme,4,4.348986536920302,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,r2,0,0.7892288457709968,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,r2,1,0.545360854734883,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,r2,2,0.6644690309802584,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,r2,3,0.6567454273370875,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
RandomForest,r2,4,0.7029712286538885,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,3.61746066814462,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,2.5816078463949554,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,2.8098234893946326,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,3.3915522894063623,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,3.6776209969430584,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.799133266516399,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.8836112380027014,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.8810543144727822,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.859040594140736,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.8635459020308911,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,2.666999105504751,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,3.184184464402385,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,2.747981129808835,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,3.9587455580951203,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,2.4165651327817255,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,r2,0,0.8458193430936264,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,r2,1,0.8833324136460995,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,r2,2,0.8988978109609707,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,r2,3,0.8075363653452046,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
GaussianProcessSk,r2,4,0.9196581958294372,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,0,4.525638353110317,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,1,3.4039245629314556,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,2,3.656391794639539,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,3,3.1000909141987267,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,rsme,4,4.185802964789061,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,r2,0,0.7639183958314844,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,r2,1,0.821389240356086,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,r2,2,0.7867804009609939,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,r2,3,0.8556051061187674,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SupportVectorMachines,r2,4,0.794961861128262,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,rsme,0,2.746385121858932,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,rsme,1,3.867920256038813,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,rsme,2,2.739642763339157,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,rsme,3,5.705455561741577,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,rsme,4,3.0137061230457864,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,r2,0,0.8749335564011848,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,r2,1,0.8497359378970571,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,r2,2,0.8809841091210869,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,r2,3,0.6134660386467354,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
XGBoost,r2,4,0.8545870667515327,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,15.727614402770996,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,17.235010147094727,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,16.33789825439453,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,19.044355392456055,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,14.506218910217285,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,-49.760513070205256,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,-33.351969345629044,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,-11.39226341665001,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,-38.50319061566065,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,-36.984481661991445,../data/cardiac/cardiac7/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,10.247633483947775,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,rsme,1,7.2829023576118574,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,rsme,2,9.0875537102952,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,rsme,3,9.664826599805467,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,rsme,4,10.47065035733544,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,r2,0,0.9809188945716885,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,r2,1,0.9849489531167038,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,r2,2,0.9869774473596747,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,r2,3,0.9867704000445827,../data/cardiac/cardiac8/processed,RBF
SecondOrderPolynomial,r2,4,0.9872937413681915,../data/cardiac/cardiac8/processed,RBF
RBF,rsme,0,7.112935081585721,../data/cardiac/cardiac8/processed,RBF
